day,pdays,previous,age_group_young_adult,age_group_adult,age_group_middle_aged,age_group_senior,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,balance_log,housing_yes,loan_yes,contact_telephone,contact_unknown,month_encoded,campaign_log,y,poutcome_other,poutcome_success
28,392,1.0986122886681098,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.19125948416339,True,False,False,False,5,1.3862943611198906,False,True,False
28,94,1.3862943611198906,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.104646467417119,False,False,False,False,5,0.6931471805599453,True,True,False
28,94,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,9.037652264150466,False,False,False,False,5,0.6931471805599453,True,False,True
28,63,1.0986122886681098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.017119634313227,False,False,False,False,5,0.6931471805599453,True,False,True
28,182,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,8.992681750892542,True,False,False,False,5,0.6931471805599453,False,False,False
28,182,0.6931471805599453,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,9.282195809076612,False,False,False,False,5,1.0986122886681098,True,False,True
28,186,2.3978952727983707,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.250714266114455,False,False,False,False,5,1.9459101490553132,True,True,False
29,586,1.0986122886681098,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,8.99118884193151,False,False,False,False,5,0.6931471805599453,True,False,False
29,95,1.6094379124341003,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,9.218407743053941,False,False,False,False,5,1.6094379124341003,False,False,False
29,287,1.6094379124341003,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.31739944426959,False,False,False,False,5,0.6931471805599453,True,False,True
29,91,2.0794415416798357,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.318925682389624,True,False,False,False,5,0.6931471805599453,True,False,False
29,139,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.989818381366925,False,True,False,False,5,0.6931471805599453,False,False,False
29,91,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.048879705849558,False,False,False,False,5,0.6931471805599453,True,False,True
29,204,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.028218795184895,False,False,False,False,5,0.6931471805599453,False,False,True
29,165,1.0986122886681098,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.302007560502007,False,False,False,False,5,0.6931471805599453,False,False,True
29,182,1.9459101490553132,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,9.104868739033948,False,False,False,False,5,1.0986122886681098,True,False,True
29,84,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.075551045627543,True,False,False,False,5,0.6931471805599453,True,False,True
29,362,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.085797036901582,False,False,False,False,5,0.6931471805599453,False,True,False
29,153,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,9.48303570211964,False,False,True,False,5,1.0986122886681098,False,True,False
29,411,1.9459101490553132,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.023649282664286,True,False,False,True,5,0.6931471805599453,False,False,False
30,756,1.0986122886681098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.165343006045447,True,False,False,False,5,1.0986122886681098,False,True,False
30,105,1.791759469228055,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,8.997765772011208,False,False,False,False,5,1.6094379124341003,True,False,False
30,450,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.165865881874353,True,False,True,False,5,0.6931471805599453,True,False,False
30,195,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.041329829241901,False,False,False,False,5,1.3862943611198906,False,True,False
30,391,2.4849066497880004,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.105646300861517,True,False,False,False,5,1.0986122886681098,True,False,True
30,296,0.6931471805599453,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,8.989818381366925,False,False,False,False,5,1.0986122886681098,True,False,False
30,183,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.463586267106836,True,False,True,False,5,0.6931471805599453,False,True,False
30,169,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.259987311865597,False,False,False,False,5,1.9459101490553132,True,False,True
30,93,1.6094379124341003,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.521399202410167,False,False,False,False,5,1.791759469228055,True,True,False
1,150,2.302585092994046,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,9.138414632404594,False,False,True,False,6,1.6094379124341003,False,False,False
1,745,1.0986122886681098,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.989943046329998,True,False,False,True,6,0.6931471805599453,False,False,False
1,514,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,8.989818381366925,False,False,False,True,6,0.6931471805599453,False,False,False
1,93,1.6094379124341003,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.227492430793749,False,False,False,False,6,1.0986122886681098,False,False,False
1,295,1.0986122886681098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.932560800021836,False,False,False,False,6,1.0986122886681098,True,False,True
1,119,1.0986122886681098,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,9.29807648628027,False,False,False,False,6,0.6931471805599453,True,False,True
1,199,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.053335623166017,False,False,False,False,6,0.6931471805599453,False,False,False
1,128,2.1972245773362196,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,9.085457189829492,False,False,False,False,6,1.0986122886681098,False,False,True
2,417,0.6931471805599453,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,8.994296557777195,True,True,False,True,6,0.6931471805599453,True,False,True
2,422,0.6931471805599453,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,8.989818381366925,True,False,False,True,6,0.6931471805599453,False,False,True
2,109,1.6094379124341003,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.021960500598263,False,False,False,False,6,1.0986122886681098,False,False,True
2,155,1.791759469228055,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,9.207235557022704,False,False,False,False,6,1.0986122886681098,False,False,True
